user_number,session_group,trialIndex,tubeTypeIndex,tip_direction,face_id,faceSide,towards_away,raw_angle,angle,latency,valid
54,AT004,0,2,right,ID015,right,towards,6,6,114650,True
54,AT004,1,1,left,ID015,left,towards,-12,12,16336,True
54,AT004,2,1,right,ID015,left,away,16,16,10039,True
54,AT004,3,3,right,ID017,right,towards,41,41,36697,False
54,AT004,4,1,left,ID017,right,away,-16,16,21516,True
54,AT004,5,0,left,ID017,left,towards,15,-15,18854,True
54,AT004,6,0,right,ID015,right,towards,14,14,15389,True
54,AT004,7,3,left,ID017,right,away,-40,40,15436,False
54,AT004,8,0,left,ID015,right,away,-12,12,8267,True
54,AT004,9,2,left,ID017,left,towards,-20,20,8797,True
54,AT004,10,0,left,ID017,right,away,-17,17,11900,True
54,AT004,11,3,left,ID015,left,towards,-28,28,21609,True
54,AT004,12,1,right,ID015,right,towards,33,33,13503,True
54,AT004,13,0,right,ID017,right,towards,23,23,11814,True
54,AT004,14,2,right,ID015,left,away,27,27,17023,True
54,AT004,15,3,right,ID017,left,away,49,49,15085,False
54,AT004,16,2,right,ID017,left,away,37,37,11857,True
54,AT004,17,0,right,ID017,left,away,30,30,12343,True
54,AT004,18,1,left,ID017,left,towards,-30,30,12183,True
54,AT004,19,2,right,ID017,right,towards,32,32,13489,True
54,AT004,20,2,left,ID017,right,away,-26,26,7968,True
54,AT004,21,3,right,ID015,right,towards,48,48,14578,False
54,AT004,22,2,left,ID015,right,away,-31,31,5457,True
54,AT004,23,3,left,ID017,left,towards,-49,49,10390,False
54,AT004,24,3,right,ID015,left,away,44,44,19141,False
54,AT004,25,0,left,ID015,left,towards,-24,24,7312,True
54,AT004,26,0,right,ID015,left,away,24,24,11916,True
54,AT004,27,1,left,ID015,right,away,-38,38,14099,True
54,AT004,28,1,right,ID017,left,away,31,31,14356,True
54,AT004,29,1,right,ID017,right,towards,27,27,24443,True
54,AT004,30,2,left,ID015,left,towards,-23,23,7409,True
54,AT004,31,3,left,ID015,right,away,-45,45,13418,False
55,AT004,0,1,right,ID017,left,away,15,15,119591,True
55,AT004,1,0,right,ID015,right,towards,22,22,12666,True
55,AT004,2,0,right,ID017,left,away,22,22,11194,True
55,AT004,3,2,right,ID017,left,away,23,23,9444,True
55,AT004,4,1,left,ID015,right,away,-10,10,7205,True
55,AT004,5,2,left,ID017,right,away,-13,13,6917,True
55,AT004,6,2,right,ID015,right,towards,18,18,10388,True
55,AT004,7,0,right,ID015,left,away,18,18,7568,True
55,AT004,8,3,left,ID015,left,towards,-17,17,9428,True
55,AT004,9,3,right,ID015,left,away,26,26,10837,True
55,AT004,10,0,left,ID015,right,away,-17,17,7225,True
55,AT004,11,2,left,ID015,right,away,-17,17,6237,True
55,AT004,12,0,left,ID017,left,towards,-16,16,7370,True
55,AT004,13,3,right,ID017,left,away,26,26,11250,True
55,AT004,14,1,left,ID015,left,towards,-19,19,8932,True
55,AT004,15,0,right,ID017,right,towards,26,26,11636,True
55,AT004,16,0,left,ID015,left,towards,-17,17,8470,True
55,AT004,17,1,left,ID017,left,towards,-22,22,8006,True
55,AT004,18,2,left,ID015,left,towards,-26,26,10023,True
55,AT004,19,1,left,ID017,right,away,-18,18,7964,True
55,AT004,20,2,left,ID017,left,towards,-18,18,6745,True
55,AT004,21,1,right,ID017,right,towards,24,24,9015,True
55,AT004,22,0,left,ID017,right,away,-19,19,6984,True
55,AT004,23,3,right,ID017,right,towards,22,22,8032,True
55,AT004,24,3,right,ID015,right,towards,25,25,9014,True
55,AT004,25,2,right,ID015,left,away,25,25,9198,True
55,AT004,26,3,left,ID017,left,towards,-21,21,7203,True
55,AT004,27,1,right,ID015,right,towards,32,32,11502,True
55,AT004,28,2,right,ID017,right,towards,26,26,8492,True
55,AT004,29,1,right,ID015,left,away,22,22,7537,True
55,AT004,30,3,left,ID017,right,away,-19,19,6143,True
55,AT004,31,3,left,ID015,right,away,-19,19,6335,True
56,AT004,0,2,right,ID015,right,towards,6,6,144713,True
56,AT004,1,1,right,ID015,right,towards,5,5,29423,True
56,AT004,2,2,right,ID015,left,away,5,5,22432,True
56,AT004,3,0,left,ID015,right,away,-4,4,17278,True
56,AT004,4,2,right,ID017,right,towards,7,7,23191,True
56,AT004,5,0,left,ID017,left,towards,-5,5,17238,True
56,AT004,6,1,left,ID015,right,away,-12,12,14251,True
56,AT004,7,2,left,ID015,right,away,-7,7,11314,True
56,AT004,8,3,left,ID015,right,away,-6,6,10470,True
56,AT004,9,0,right,ID015,left,away,7,7,14429,True
56,AT004,10,2,left,ID015,left,towards,-5,5,21746,True
56,AT004,11,0,right,ID017,left,away,7,7,13968,True
56,AT004,12,3,left,ID017,left,towards,-5,5,14284,True
56,AT004,13,3,right,ID015,left,away,6,6,10687,True
56,AT004,14,1,left,ID015,left,towards,-4,4,9253,True
56,AT004,15,3,right,ID017,left,away,5,5,9236,True
56,AT004,16,3,right,ID017,right,towards,7,7,7521,True
56,AT004,17,2,left,ID017,left,towards,-4,4,7322,True
56,AT004,18,0,left,ID015,left,towards,-5,5,9141,True
56,AT004,19,1,right,ID017,left,away,8,8,7848,True
56,AT004,20,3,right,ID015,right,towards,9,9,17745,True
56,AT004,21,0,right,ID015,right,towards,6,6,10511,True
56,AT004,22,3,left,ID015,left,towards,-9,9,10810,True
56,AT004,23,2,left,ID017,right,away,-5,5,7084,True
56,AT004,24,1,right,ID015,left,away,7,7,8177,True
56,AT004,25,3,left,ID017,right,away,-9,9,7738,True
56,AT004,26,0,left,ID017,right,away,-5,5,6950,True
56,AT004,27,1,right,ID017,right,towards,8,8,6100,True
56,AT004,28,2,right,ID017,left,away,5,5,7862,True
56,AT004,29,1,left,ID017,left,towards,-7,7,7667,True
56,AT004,30,0,right,ID017,right,towards,5,5,7185,True
56,AT004,31,1,left,ID017,right,away,-9,9,10538,True
57,AT004,0,0,right,ID015,right,towards,0,0,9704,False
57,AT004,1,3,left,ID017,right,away,-18,18,9988,True
57,AT004,2,1,left,ID015,left,towards,-4,4,5767,True
57,AT004,3,1,right,ID015,left,away,0,0,499,False
57,AT004,4,1,right,ID017,right,towards,0,0,31,False
57,AT004,5,3,left,ID015,right,away,0,0,33,False
57,AT004,6,1,left,ID015,right,away,0,0,32,False
57,AT004,7,1,left,ID017,right,away,0,0,33,False
57,AT004,8,2,left,ID017,right,away,0,0,33,False
57,AT004,9,1,right,ID015,right,towards,7,7,3119,True
57,AT004,10,2,right,ID017,right,towards,5,5,1638,True
57,AT004,11,0,right,ID017,right,towards,10,10,2567,True
57,AT004,12,2,left,ID015,right,away,-8,8,2711,True
57,AT004,13,2,right,ID017,left,away,8,8,2447,True
57,AT004,14,2,left,ID017,left,towards,-32,32,3439,True
57,AT004,15,0,left,ID017,right,away,-29,29,2030,True
57,AT004,16,2,right,ID015,right,towards,30,30,2065,True
57,AT004,17,3,left,ID017,left,towards,-30,30,2558,True
57,AT004,18,0,left,ID015,left,towards,-29,29,2429,True
57,AT004,19,3,right,ID015,left,away,27,27,1991,True
57,AT004,20,3,right,ID017,left,away,29,29,1935,True
57,AT004,21,0,right,ID015,left,away,31,31,2039,True
57,AT004,22,3,left,ID015,left,towards,-31,31,3608,True
57,AT004,23,0,right,ID017,left,away,23,23,3206,True
57,AT004,24,1,left,ID017,left,towards,-22,22,6109,True
57,AT004,25,0,left,ID017,left,towards,-33,33,3751,True
57,AT004,26,3,right,ID017,right,towards,24,24,6910,True
57,AT004,27,1,right,ID017,left,away,24,24,2150,True
57,AT004,28,0,left,ID015,right,away,-27,27,2039,True
57,AT004,29,3,right,ID015,right,towards,31,31,2575,True
57,AT004,30,2,right,ID015,left,away,48,48,2895,False
57,AT004,31,2,left,ID015,left,towards,-21,21,1975,True
58,AT004,0,3,right,ID015,left,away,13,13,106015,True
58,AT004,1,0,left,ID017,left,towards,-13,13,11571,True
58,AT004,2,0,left,ID015,left,towards,-8,8,2862,True
58,AT004,3,1,left,ID015,right,away,-16,16,2988,True
58,AT004,4,2,left,ID015,left,towards,-6,6,2270,True
58,AT004,5,3,right,ID015,right,towards,23,23,2033,True
58,AT004,6,1,right,ID015,left,away,17,17,4276,True
58,AT004,7,0,right,ID017,left,away,8,8,1917,True
58,AT004,8,0,right,ID015,right,towards,7,7,2099,True
58,AT004,9,2,right,ID017,left,away,6,6,2063,True
58,AT004,10,1,left,ID015,left,towards,-17,17,2490,True
58,AT004,11,0,left,ID017,right,away,-11,11,5634,True
58,AT004,12,3,left,ID015,left,towards,-31,31,3932,True
58,AT004,13,1,left,ID017,right,away,-23,23,2670,True
58,AT004,14,1,left,ID017,left,towards,-27,27,2674,True
58,AT004,15,3,left,ID015,right,away,-30,30,2520,True
58,AT004,16,0,left,ID015,right,away,-9,9,1966,True
58,AT004,17,3,right,ID017,left,away,34,34,2429,True
58,AT004,18,2,right,ID017,right,towards,8,8,3140,True
58,AT004,19,3,left,ID017,left,towards,-26,26,2389,True
58,AT004,20,1,right,ID017,right,towards,25,25,5730,True
58,AT004,21,2,left,ID017,right,away,-8,8,2006,True
58,AT004,22,2,left,ID015,right,away,-9,9,1723,True
58,AT004,23,2,right,ID015,right,towards,13,13,1934,True
58,AT004,24,1,right,ID017,left,away,26,26,2560,True
58,AT004,25,3,left,ID017,right,away,-24,24,2078,True
58,AT004,26,2,right,ID015,left,away,8,8,1617,True
58,AT004,27,2,left,ID017,left,towards,-9,9,3177,True
58,AT004,28,0,right,ID017,right,towards,10,10,7283,True
58,AT004,29,3,right,ID017,right,towards,21,21,2474,True
58,AT004,30,0,right,ID015,left,away,12,12,2200,True
58,AT004,31,1,right,ID015,right,towards,28,28,2714,True
59,AT004,0,3,left,ID017,right,away,-23,23,190254,True
59,AT004,1,0,right,ID015,right,towards,37,37,8159,True
59,AT004,2,3,right,ID015,right,towards,38,38,7478,True
59,AT004,3,3,left,ID015,left,towards,-44,44,5376,False
59,AT004,4,0,right,ID015,left,away,35,35,8819,True
59,AT004,5,2,right,ID017,right,towards,37,37,5035,True
59,AT004,6,1,left,ID017,right,away,-39,39,4437,True
59,AT004,7,2,right,ID015,right,towards,45,45,4657,False
59,AT004,8,0,right,ID017,right,towards,42,42,5168,False
59,AT004,9,3,left,ID015,right,away,-41,41,4144,False
59,AT004,10,2,left,ID015,right,away,-39,39,4691,True
